DateTime Stamp,Bar OPEN Bid Quote,Bar HIGH Bid Quote,Bar LOW Bid Quote,Bar CLOSE Bid Quote,Volume
2020-10-08 15:57,7.750050000,7.750070000,7.750050000,7.750070000,.0000
2020-10-08 15:58,7.750080000,7.750080000,7.749980000,7.749990000,.0000
2020-10-08 15:59,7.749980000,7.749980000,7.749950000,7.749980000,.0000
2020-10-08 16:00,7.749960000,7.750030000,7.749940000,7.750020000,.0000
2020-10-08 16:01,7.750010000,7.750020000,7.750000,7.750010000,.0000
2020-10-08 16:02,7.750010000,7.750020000,7.750010000,7.750020000,.0000
2020-10-08 16:03,7.750020000,7.750020000,7.749970000,7.750020000,.0000
2020-10-08 16:04,7.750020000,7.750020000,7.749970000,7.749980000,.0000
2020-10-08 16:05,7.749980000,7.750020000,7.749970000,7.749980000,.0000
2020-10-08 16:06,7.749980000,7.750020000,7.749970000,7.749980000,.0000
2020-10-08 16:07,7.749970000,7.749980000,7.749970000,7.749980000,.0000
2020-10-08 16:08,7.749980000,7.750020000,7.749970000,7.749980000,.0000
2020-10-08 16:09,7.749980000,7.749980000,7.749980000,7.749980000,.0000
2020-10-08 16:10,7.750020000,7.750020000,7.749970000,7.750020000,.0000
2020-10-08 16:11,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:12,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:13,7.750020000,7.750020000,7.749970000,7.750000,.0000
2020-10-08 16:14,7.749970000,7.749970000,7.749970000,7.749970000,.0000
2020-10-08 16:15,7.749970000,7.750040000,7.749970000,7.750040000,.0000
2020-10-08 16:16,7.750040000,7.750040000,7.750020000,7.750020000,.0000
2020-10-08 16:17,7.750020000,7.750040000,7.750020000,7.750040000,.0000
2020-10-08 16:18,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:19,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:20,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:21,7.749710000,7.749710000,7.749710000,7.749710000,.0000
2020-10-08 16:22,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:23,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:24,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:25,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:26,7.750020000,7.750020000,7.74960000,7.749990000,.0000
2020-10-08 16:27,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:28,7.750020000,7.750040000,7.750020000,7.750040000,.0000
2020-10-08 16:29,7.750020000,7.750040000,7.750020000,7.750040000,.0000
2020-10-08 16:30,7.750040000,7.750040000,7.750020000,7.750020000,.0000
2020-10-08 16:31,7.750020000,7.750040000,7.750020000,7.750040000,.0000
2020-10-08 16:32,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:33,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:34,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:35,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:36,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:37,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:39,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:40,7.750020000,7.750020000,7.750020000,7.750020000,.0000
2020-10-08 16:41,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:42,7.750040000,7.750040000,7.750040000,7.750040000,.0000
2020-10-08 16:43,7.750040000,7.750070000,7.750040000,7.750070000,.0000
2020-10-08 16:44,7.750070000,7.750070000,7.750070000,7.750070000,.0000
2020-10-08 16:45,7.750070000,7.750080000,7.750070000,7.750080000,.0000
2020-10-08 16:46,7.750080000,7.750080000,7.750080000,7.750080000,.0000
2020-10-08 16:48,7.749960000,7.750070000,7.749960000,7.750070000,.0000
2020-10-08 16:50,7.750070000,7.750070000,7.750070000,7.750070000,.0000
2020-10-08 16:51,7.750070000,7.750070000,7.750070000,7.750070000,.0000
2020-10-08 16:52,7.750070000,7.750070000,7.750070000,7.750070000,.0000
2020-10-08 16:53,7.749330000,7.749330000,7.749330000,7.749330000,.0000
2020-10-08 16:55,7.749530000,7.749530000,7.749530000,7.749530000,.0000
2020-10-08 16:57,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 16:58,7.750070000,7.750080000,7.750000,7.750000,.0000
2020-10-08 16:59,7.750020000,7.750050000,7.749990000,7.750000,.0000
2020-10-08 17:00,7.749990000,7.750060000,7.749990000,7.750060000,.0000
2020-10-08 17:03,7.750060000,7.750060000,7.750060000,7.750060000,.0000
2020-10-08 17:05,7.750060000,7.750060000,7.750060000,7.750060000,.0000
2020-10-08 17:06,7.749980000,7.749980000,7.749980000,7.749980000,.0000
2020-10-08 17:10,7.749890000,7.749890000,7.749890000,7.749890000,.0000
2020-10-08 17:12,7.750020000,7.750060000,7.750020000,7.750060000,.0000
2020-10-08 17:13,7.750060000,7.750060000,7.750060000,7.750060000,.0000
2020-10-08 17:14,7.750060000,7.750060000,7.750060000,7.750060000,.0000
2020-10-08 17:22,7.750010000,7.750060000,7.750010000,7.750030000,.0000
2020-10-08 17:30,7.750020000,7.750070000,7.750020000,7.750070000,.0000
2020-10-08 17:31,7.750050000,7.750060000,7.750050000,7.750060000,.0000
2020-10-08 17:35,7.750020000,7.750060000,7.750020000,7.750060000,.0000
2020-10-08 17:36,7.750020000,7.750060000,7.750020000,7.750060000,.0000
2020-10-08 17:38,7.750060000,7.750060000,7.749890000,7.749890000,.0000
2020-10-08 17:39,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 17:40,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 17:41,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 17:44,7.749920000,7.749920000,7.749830000,7.749910000,.0000
2020-10-08 17:45,7.749910000,7.749940000,7.749910000,7.749940000,.0000
2020-10-08 17:46,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 18:00,7.749960000,7.749980000,7.749950000,7.749970000,.0000
2020-10-08 18:01,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 18:02,7.749970000,7.749970000,7.749970000,7.749970000,.0000
2020-10-08 18:03,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 18:05,7.749970000,7.749980000,7.749950000,7.749970000,.0000
2020-10-08 18:06,7.749830000,7.749830000,7.749830000,7.749830000,.0000
2020-10-08 18:09,7.749870000,7.749940000,7.749870000,7.749940000,.0000
2020-10-08 18:10,7.749860000,7.749860000,7.749860000,7.749860000,.0000
2020-10-08 18:12,7.74990000,7.749950000,7.74990000,7.749950000,.0000
2020-10-08 18:13,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 18:18,7.749320000,7.749320000,7.749320000,7.749320000,.0000
2020-10-08 18:19,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 18:20,7.749310000,7.749310000,7.749310000,7.749310000,.0000
2020-10-08 18:21,7.74930000,7.74930000,7.74930000,7.74930000,.0000
2020-10-08 18:24,7.74930000,7.74930000,7.74930000,7.74930000,.0000
2020-10-08 18:25,7.749310000,7.749310000,7.74930000,7.74930000,.0000
2020-10-08 18:28,7.74930000,7.74930000,7.74930000,7.74930000,.0000
2020-10-08 18:29,7.749310000,7.749310000,7.749310000,7.749310000,.0000
2020-10-08 18:30,7.749310000,7.749310000,7.749310000,7.749310000,.0000
2020-10-08 18:34,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 18:37,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 18:38,7.749940000,7.749950000,7.749940000,7.749950000,.0000
2020-10-08 18:41,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 18:42,7.749280000,7.749280000,7.749280000,7.749280000,.0000
2020-10-08 18:46,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 18:48,7.749950000,7.749970000,7.749950000,7.749970000,.0000
2020-10-08 18:49,7.74930000,7.74930000,7.74930000,7.74930000,.0000
2020-10-08 18:50,7.749950000,7.749960000,7.749940000,7.749960000,.0000
2020-10-08 18:51,7.749830000,7.749830000,7.749830000,7.749830000,.0000
2020-10-08 18:55,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 18:56,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 18:59,7.749320000,7.749320000,7.749320000,7.749320000,.0000
2020-10-08 19:00,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 19:01,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 19:02,7.749890000,7.749890000,7.749890000,7.749890000,.0000
2020-10-08 19:03,7.749810000,7.749950000,7.749810000,7.749940000,.0000
2020-10-08 19:04,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 19:05,7.749960000,7.749980000,7.749960000,7.749980000,.0000
2020-10-08 19:06,7.749980000,7.749980000,7.749910000,7.749910000,.0000
2020-10-08 19:07,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 19:10,7.749850000,7.749850000,7.749850000,7.749850000,.0000
2020-10-08 19:11,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 19:12,7.749850000,7.749850000,7.749850000,7.749850000,.0000
2020-10-08 19:14,7.749870000,7.749870000,7.749850000,7.749850000,.0000
2020-10-08 19:15,7.749980000,7.749990000,7.749980000,7.749990000,.0000
2020-10-08 19:16,7.74990000,7.74990000,7.74990000,7.74990000,.0000
2020-10-08 19:19,7.749980000,7.749980000,7.749980000,7.749980000,.0000
2020-10-08 19:21,7.74990000,7.749970000,7.74990000,7.749970000,.0000
2020-10-08 19:22,7.749890000,7.749980000,7.749890000,7.749980000,.0000
2020-10-08 19:23,7.749980000,7.749980000,7.749970000,7.749980000,.0000
2020-10-08 19:24,7.74990000,7.74990000,7.74990000,7.74990000,.0000
2020-10-08 19:27,7.749970000,7.749980000,7.749970000,7.749980000,.0000
2020-10-08 19:28,7.749980000,7.749980000,7.74990000,7.74990000,.0000
2020-10-08 19:29,7.74990000,7.749980000,7.74990000,7.749980000,.0000
2020-10-08 19:32,7.749980000,7.749980000,7.749980000,7.749980000,.0000
2020-10-08 19:33,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 19:34,7.749970000,7.749970000,7.749970000,7.749970000,.0000
2020-10-08 19:35,7.749970000,7.749980000,7.749970000,7.749980000,.0000
2020-10-08 19:36,7.749980000,7.749980000,7.74990000,7.749960000,.0000
2020-10-08 19:37,7.749950000,7.749980000,7.749950000,7.749980000,.0000
2020-10-08 19:38,7.749970000,7.749970000,7.749960000,7.749970000,.0000
2020-10-08 19:39,7.749970000,7.749970000,7.749920000,7.749920000,.0000
2020-10-08 19:40,7.74990000,7.749970000,7.74990000,7.749970000,.0000
2020-10-08 19:41,7.74990000,7.74990000,7.74990000,7.74990000,.0000
2020-10-08 19:42,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 19:43,7.749970000,7.749970000,7.749960000,7.749970000,.0000
2020-10-08 19:44,7.749920000,7.749970000,7.749920000,7.749970000,.0000
2020-10-08 19:45,7.749960000,7.749970000,7.749940000,7.749960000,.0000
2020-10-08 19:46,7.749970000,7.749980000,7.749950000,7.749970000,.0000
2020-10-08 19:47,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 19:48,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 19:49,7.74990000,7.749990000,7.74990000,7.749960000,.0000
2020-10-08 19:50,7.749970000,7.749980000,7.749950000,7.749960000,.0000
2020-10-08 19:51,7.74990000,7.749980000,7.74990000,7.749980000,.0000
2020-10-08 19:52,7.749980000,7.749980000,7.749950000,7.749980000,.0000
2020-10-08 19:53,7.749960000,7.749980000,7.74990000,7.749970000,.0000
2020-10-08 19:54,7.749970000,7.749970000,7.749950000,7.749970000,.0000
2020-10-08 19:55,7.749960000,7.749960000,7.749940000,7.749950000,.0000
2020-10-08 19:56,7.749960000,7.749980000,7.749960000,7.749980000,.0000
2020-10-08 19:57,7.749960000,7.749980000,7.749950000,7.749960000,.0000
2020-10-08 19:58,7.749960000,7.749980000,7.749950000,7.749960000,.0000
2020-10-08 19:59,7.749960000,7.749980000,7.749950000,7.749960000,.0000
2020-10-08 20:00,7.749970000,7.749970000,7.749940000,7.749950000,.0000
2020-10-08 20:01,7.749970000,7.749970000,7.749970000,7.749970000,.0000
2020-10-08 20:02,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 20:04,7.749860000,7.749940000,7.749860000,7.749930000,.0000
2020-10-08 20:05,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 20:06,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 20:07,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 20:08,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 20:09,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:10,7.749860000,7.749860000,7.749860000,7.749860000,.0000
2020-10-08 20:11,7.749950000,7.749960000,7.749950000,7.749960000,.0000
2020-10-08 20:12,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:14,7.749920000,7.749940000,7.749920000,7.749940000,.0000
2020-10-08 20:15,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 20:16,7.749940000,7.749950000,7.749940000,7.749950000,.0000
2020-10-08 20:17,7.749920000,7.749940000,7.749890000,7.749940000,.0000
2020-10-08 20:18,7.749960000,7.749960000,7.749930000,7.749940000,.0000
2020-10-08 20:19,7.749890000,7.749890000,7.749890000,7.749890000,.0000
2020-10-08 20:20,7.749890000,7.749960000,7.749890000,7.749960000,.0000
2020-10-08 20:21,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:22,7.749890000,7.749910000,7.749890000,7.749910000,.0000
2020-10-08 20:23,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 20:24,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:25,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 20:26,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:27,7.749930000,7.749930000,7.749920000,7.749930000,.0000
2020-10-08 20:28,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 20:29,7.749950000,7.749960000,7.749950000,7.749960000,.0000
2020-10-08 20:30,7.749890000,7.749890000,7.749890000,7.749890000,.0000
2020-10-08 20:31,7.749880000,7.749890000,7.749880000,7.749890000,.0000
2020-10-08 20:34,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 20:35,7.749920000,7.749940000,7.749920000,7.749940000,.0000
2020-10-08 20:36,7.749890000,7.749940000,7.749890000,7.749940000,.0000
2020-10-08 20:37,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:38,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 20:39,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 20:41,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:43,7.749940000,7.749940000,7.749890000,7.749940000,.0000
2020-10-08 20:44,7.749890000,7.749890000,7.749890000,7.749890000,.0000
2020-10-08 20:45,7.749940000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 20:46,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 20:47,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 20:48,7.749960000,7.749960000,7.749920000,7.749940000,.0000
2020-10-08 20:49,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 20:50,7.749930000,7.749940000,7.749930000,7.749940000,.0000
2020-10-08 20:51,7.749930000,7.749940000,7.749930000,7.749930000,.0000
2020-10-08 20:52,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 20:53,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 20:54,7.749960000,7.749960000,7.749930000,7.749940000,.0000
2020-10-08 20:55,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 20:56,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 20:57,7.749950000,7.749950000,7.749950000,7.749950000,.0000
2020-10-08 20:58,7.749960000,7.749960000,7.749950000,7.749950000,.0000
2020-10-08 20:59,7.749950000,7.749960000,7.749950000,7.749960000,.0000
2020-10-08 21:00,7.749960000,7.749970000,7.749940000,7.749950000,.0000
2020-10-08 21:01,7.749960000,7.749970000,7.749960000,7.749970000,.0000
2020-10-08 21:02,7.749960000,7.749970000,7.749960000,7.749970000,.0000
2020-10-08 21:03,7.749980000,7.750040000,7.749980000,7.750020000,.0000
2020-10-08 21:04,7.750030000,7.750030000,7.750000,7.750000,.0000
2020-10-08 21:05,7.750000,7.750020000,7.750000,7.750020000,.0000
2020-10-08 21:06,7.750010000,7.750010000,7.750010000,7.750010000,.0000
2020-10-08 21:07,7.749960000,7.749990000,7.749960000,7.749960000,.0000
2020-10-08 21:08,7.750010000,7.750020000,7.750000,7.750010000,.0000
2020-10-08 21:09,7.750000,7.750020000,7.750000,7.750020000,.0000
2020-10-08 21:10,7.750000,7.750010000,7.749990000,7.750000,.0000
2020-10-08 21:11,7.750000,7.750020000,7.750000,7.750000,.0000
2020-10-08 21:12,7.750000,7.750000,7.750000,7.750000,.0000
2020-10-08 21:13,7.750000,7.750010000,7.750000,7.750010000,.0000
2020-10-08 21:14,7.749990000,7.749990000,7.749940000,7.749940000,.0000
2020-10-08 21:15,7.749980000,7.750030000,7.749980000,7.750020000,.0000
2020-10-08 21:16,7.750020000,7.750020000,7.749980000,7.749980000,.0000
2020-10-08 21:17,7.749980000,7.749980000,7.749960000,7.749960000,.0000
2020-10-08 21:18,7.749990000,7.750020000,7.749990000,7.750020000,.0000
2020-10-08 21:19,7.750000,7.750000,7.749990000,7.749990000,.0000
2020-10-08 21:20,7.750020000,7.750020000,7.749970000,7.749970000,.0000
2020-10-08 21:21,7.749970000,7.750000,7.749970000,7.750000,.0000
2020-10-08 21:22,7.750000,7.750020000,7.749960000,7.749960000,.0000
2020-10-08 21:23,7.749990000,7.749990000,7.749990000,7.749990000,.0000
2020-10-08 21:24,7.749990000,7.749990000,7.749990000,7.749990000,.0000
2020-10-08 21:25,7.749960000,7.750010000,7.749960000,7.749960000,.0000
2020-10-08 21:26,7.750010000,7.750010000,7.749960000,7.750010000,.0000
2020-10-08 21:27,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 21:28,7.749980000,7.749990000,7.749980000,7.749990000,.0000
2020-10-08 21:29,7.749980000,7.749980000,7.749960000,7.749960000,.0000
2020-10-08 21:30,7.749960000,7.749970000,7.749960000,7.749960000,.0000
2020-10-08 21:31,7.749960000,7.749960000,7.749960000,7.749960000,.0000
2020-10-08 21:32,7.749910000,7.749940000,7.749910000,7.749940000,.0000
2020-10-08 21:33,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 21:34,7.749950000,7.749950000,7.749940000,7.749940000,.0000
2020-10-08 21:35,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 21:36,7.749910000,7.749960000,7.749910000,7.749940000,.0000
2020-10-08 21:37,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 21:38,7.749940000,7.749950000,7.749930000,7.749930000,.0000
2020-10-08 21:39,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 21:40,7.749950000,7.749960000,7.749930000,7.749930000,.0000
2020-10-08 21:41,7.749950000,7.749950000,7.749920000,7.749920000,.0000
2020-10-08 21:42,7.749920000,7.749960000,7.749920000,7.749930000,.0000
2020-10-08 21:43,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 21:44,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 21:45,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 21:46,7.749950000,7.749950000,7.749940000,7.749940000,.0000
2020-10-08 21:48,7.749920000,7.749960000,7.749920000,7.749940000,.0000
2020-10-08 21:49,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 21:50,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 21:51,7.749930000,7.749950000,7.749930000,7.749930000,.0000
2020-10-08 21:52,7.74990000,7.749940000,7.74990000,7.749940000,.0000
2020-10-08 21:53,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 21:54,7.749840000,7.749940000,7.749840000,7.749940000,.0000
2020-10-08 21:55,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 21:56,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 21:57,7.749910000,7.749930000,7.749910000,7.749930000,.0000
2020-10-08 21:58,7.749910000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 21:59,7.74990000,7.74990000,7.74990000,7.74990000,.0000
2020-10-08 22:00,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:01,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 22:02,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:03,7.749930000,7.749950000,7.749930000,7.749950000,.0000
2020-10-08 22:04,7.749950000,7.749950000,7.749920000,7.749930000,.0000
2020-10-08 22:05,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 22:06,7.749870000,7.749910000,7.749870000,7.749910000,.0000
2020-10-08 22:07,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 22:08,7.749890000,7.749920000,7.749890000,7.749920000,.0000
2020-10-08 22:09,7.749870000,7.749930000,7.749870000,7.749930000,.0000
2020-10-08 22:10,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 22:11,7.749930000,7.749930000,7.749910000,7.749910000,.0000
2020-10-08 22:12,7.749930000,7.749930000,7.749910000,7.749920000,.0000
2020-10-08 22:13,7.749930000,7.749930000,7.749920000,7.749920000,.0000
2020-10-08 22:14,7.749920000,7.749930000,7.749920000,7.749930000,.0000
2020-10-08 22:15,7.749890000,7.749890000,7.749890000,7.749890000,.0000
2020-10-08 22:16,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 22:17,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:18,7.749920000,7.749920000,7.749890000,7.749890000,.0000
2020-10-08 22:20,7.749930000,7.749930000,7.749930000,7.749930000,.0000
2020-10-08 22:21,7.749910000,7.749910000,7.749890000,7.749890000,.0000
2020-10-08 22:22,7.749920000,7.749920000,7.749860000,7.749920000,.0000
2020-10-08 22:23,7.749920000,7.749930000,7.749920000,7.749930000,.0000
2020-10-08 22:24,7.749920000,7.749930000,7.749920000,7.749920000,.0000
2020-10-08 22:25,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:26,7.749920000,7.749920000,7.74990000,7.749910000,.0000
2020-10-08 22:27,7.749930000,7.749930000,7.749910000,7.749920000,.0000
2020-10-08 22:28,7.749940000,7.749940000,7.749920000,7.749920000,.0000
2020-10-08 22:29,7.749920000,7.749920000,7.74990000,7.74990000,.0000
2020-10-08 22:31,7.749930000,7.749930000,7.749910000,7.749910000,.0000
2020-10-08 22:32,7.749920000,7.749930000,7.749920000,7.749930000,.0000
2020-10-08 22:33,7.749920000,7.749940000,7.749920000,7.749930000,.0000
2020-10-08 22:34,7.749930000,7.749930000,7.749920000,7.749920000,.0000
2020-10-08 22:35,7.749920000,7.749940000,7.749910000,7.749920000,.0000
2020-10-08 22:36,7.749930000,7.749930000,7.749910000,7.749910000,.0000
2020-10-08 22:37,7.74990000,7.749910000,7.74990000,7.749910000,.0000
2020-10-08 22:38,7.74990000,7.749920000,7.749890000,7.749920000,.0000
2020-10-08 22:40,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 22:41,7.74990000,7.749920000,7.74990000,7.749920000,.0000
2020-10-08 22:42,7.749940000,7.749940000,7.74990000,7.74990000,.0000
2020-10-08 22:43,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:44,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 22:45,7.749920000,7.749920000,7.74990000,7.74990000,.0000
2020-10-08 22:46,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 22:47,7.749880000,7.749920000,7.749880000,7.749880000,.0000
2020-10-08 22:48,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:49,7.749880000,7.749920000,7.749880000,7.749920000,.0000
2020-10-08 22:50,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 22:51,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:52,7.749840000,7.749910000,7.749840000,7.749910000,.0000
2020-10-08 22:53,7.74990000,7.749940000,7.749890000,7.749940000,.0000
2020-10-08 22:54,7.749890000,7.749920000,7.749890000,7.749910000,.0000
2020-10-08 22:55,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:56,7.749920000,7.749930000,7.749890000,7.749930000,.0000
2020-10-08 22:57,7.749920000,7.749930000,7.749920000,7.749930000,.0000
2020-10-08 22:58,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 22:59,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:00,7.749940000,7.749940000,7.749890000,7.749910000,.0000
2020-10-08 23:01,7.749910000,7.749930000,7.749910000,7.749920000,.0000
2020-10-08 23:02,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:03,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:04,7.749890000,7.749910000,7.749890000,7.749910000,.0000
2020-10-08 23:05,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 23:06,7.749910000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 23:07,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:08,7.749940000,7.749940000,7.749890000,7.749920000,.0000
2020-10-08 23:09,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:10,7.749920000,7.749960000,7.749910000,7.749920000,.0000
2020-10-08 23:11,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:12,7.749920000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 23:13,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:15,7.749910000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 23:16,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:17,7.749920000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 23:18,7.749910000,7.749910000,7.749910000,7.749910000,.0000
2020-10-08 23:19,7.749910000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 23:20,7.749910000,7.749920000,7.749910000,7.749920000,.0000
2020-10-08 23:21,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:22,7.749920000,7.749930000,7.749920000,7.749930000,.0000
2020-10-08 23:23,7.749870000,7.749870000,7.749870000,7.749870000,.0000
2020-10-08 23:24,7.749920000,7.749920000,7.749920000,7.749920000,.0000
2020-10-08 23:25,7.749940000,7.749940000,7.749940000,7.749940000,.0000
2020-10-08 23:26,7.749920000,7.749930000,7.749920000,7.749920000,.0000
2020-10-08 23:27,7.749930000,7.749930000,7.749920000,7.749920000,.0000
